Vector Size;DOT fp64;DOT fp32;DOT Acc<fp64, fp64>;DOT Acc<fp64, fp32>;DOT Acc<fp32, fp32>;CUBLAS DOT fp64;CUBLAS DOT fp32;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
71000000;9.2672002315521240e-01;3.9731198549270630e-01;9.3286401033401489e-01;7.5878399610519409e-01;3.9833599328994751e-01;8.0076801776885986e-01;4.3212801218032837e-01;0.0000000000000000e+00;5.5632423352879833e-07;3.9070193227720638e-15;2.0100733560396770e-08;3.6073279091917226e-06;4.9725700471644452e-15;5.5632423352879833e-07
73000000;9.4515198469161987e-01;4.0959998965263367e-01;9.5027202367782593e-01;7.4752002954483032e-01;4.0959998965263367e-01;8.2227200269699097e-01;4.4543999433517456e-01;0.0000000000000000e+00;3.0372261518333470e-06;3.9077944128323975e-15;3.7780052151726485e-10;2.5634884727275134e-06;1.2605788428491606e-16;9.3924500150751315e-07
75000000;9.5948797464370728e-01;4.2086398601531982e-01;9.6870398521423340e-01;7.4239999055862427e-01;4.2086398601531982e-01;8.4479999542236328e-01;4.5875200629234314e-01;0.0000000000000000e+00;6.9282959433072439e-07;6.5130706476076845e-15;4.5318144679928352e-09;5.0603149544124192e-07;9.3043866394395501e-15;2.0631622299825037e-07
77000000;9.7484797239303589e-01;4.3315199017524719e-01;9.8406398296356201e-01;7.4035197496414185e-01;4.3315199017524719e-01;8.6732798814773560e-01;4.7001600265502930e-01;0.0000000000000000e+00;6.4174589008011032e-07;4.9082007953621457e-15;2.1741491213479487e-08;7.4309474536031037e-07;2.8316543050166227e-15;6.4174589008011032e-07
79000000;9.9532800912857056e-01;4.4441598653793335e-01;1.0024960041046143e+00;7.4342399835586548e-01;4.4339200854301453e-01;8.8678401708602905e-01;4.8127999901771545e-01;0.0000000000000000e+00;1.4433917105919560e-06;8.5212297348668798e-16;1.7339683371377811e-08;1.6394545839827918e-06;5.8431289610515746e-15;5.8259131444667963e-07
81000000;1.0137599706649780e+00;4.5568001270294189e-01;1.0199040174484253e+00;7.4547201395034790e-01;4.5363199710845947e-01;9.1238397359848022e-01;4.9356800317764282e-01;0.0000000000000000e+00;1.7066863102055452e-06;7.2862031091679144e-15;2.9909133841715675e-09;1.7765389978526206e-06;6.7657600299416351e-15;6.6830506979501304e-07
83000000;1.0209280252456665e+00;4.6489599347114563e-01;1.0321919918060303e+00;7.4956798553466797e-01;4.6387198567390442e-01;9.3593597412109375e-01;5.0585597753524780e-01;0.0000000000000000e+00;1.3963907910546928e-07;3.4268220159322975e-15;2.6851960488882616e-09;1.4340108411841549e-07;5.9310381044982069e-15;1.8810025064730998e-09
85000000;1.0373120307922363e+00;4.7615998983383179e-01;1.0434559583663940e+00;7.5468802452087402e-01;4.7615998983383179e-01;9.5744001865386963e-01;5.1916801929473877e-01;0.0000000000000000e+00;1.0069174979970739e-07;7.4482857746932256e-16;6.1782768913859840e-09;1.9921584845250600e-07;1.4896571549386451e-15;2.0066094921711186e-07
87000000;1.0618879795074463e+00;4.8742398619651794e-01;1.0670080184936523e+00;7.5673598051071167e-01;4.8537600040435791e-01;9.7996801137924194e-01;5.3043198585510254e-01;0.0000000000000000e+00;3.9758291784604063e-07;1.8073043868876854e-15;4.2538295633822701e-09;1.2385001850360341e-06;1.2048695912584569e-15;5.5218687563955882e-08
89000000;1.0803200006484985e+00;4.9766400456428528e-01;1.0885119438171387e+00;7.5878399610519409e-01;4.9663999676704407e-01;1.0024960041046143e+00;5.4272001981735229e-01;0.0000000000000000e+00;2.8237021204772986e-07;2.5577761318974679e-15;4.0007964790820517e-09;6.0928689108176628e-08;3.4103681758632905e-15;7.4010208025560515e-07
91000000;1.1048959493637085e+00;5.0995200872421265e-01;1.1161600351333618e+00;7.6390397548675537e-01;5.0995200872421265e-01;1.0250240564346313e+00;5.5603200197219849e-01;0.0000000000000000e+00;3.9296758208709232e-07;0.0000000000000000e+00;1.0298565871750721e-08;1.6278314158984300e-07;7.9319107331319015e-15;6.4286240015052961e-07
93000000;1.1274240016937256e+00;5.2121597528457642e-01;1.1345920562744141e+00;7.7004802227020264e-01;5.2019202709197998e-01;1.0465279817581177e+00;5.6627202033996582e-01;0.0000000000000000e+00;2.1042708183354849e-06;7.6570306240371617e-15;2.5360168697019115e-08;2.7259626735125581e-06;1.7036893138482683e-14;2.5439416188304296e-07
95000000;1.1479040384292603e+00;5.3248000144958496e-01;1.1540479660034180e+00;7.8028798103332520e-01;5.3248000144958496e-01;1.0670080184936523e+00;5.8060801029205322e-01;0.0000000000000000e+00;1.8109429893885994e-07;5.7391959533690606e-16;7.4311033446836014e-09;5.5083918281469484e-07;6.3131155487059671e-15;1.2702643762433577e-07
97000000;1.1653120517730713e+00;5.4476797580718994e-01;1.1694079637527466e+00;7.8233599662780762e-01;5.4272001981735229e-01;1.0926079750061035e+00;5.9187197685241699e-01;0.0000000000000000e+00;5.6944528893157471e-08;5.6445871948892962e-15;6.3204644210181462e-09;8.3435390498441256e-07;2.1582245156929664e-15;2.3520421566867148e-07
99000000;1.1806720495223999e+00;5.5500799417495728e-01;1.1847679615020752e+00;7.8438401222229004e-01;5.5500799417495728e-01;1.1130880117416382e+00;6.0313600301742554e-01;0.0000000000000000e+00;1.8724747085935994e-07;6.0174838657172373e-15;3.2144714872251376e-09;6.6001996611783291e-07;1.1741431933106804e-15;3.4483830261218427e-07
101000000;1.2011519670486450e+00;5.6524801254272461e-01;1.2072960138320923e+00;7.9974400997161865e-01;5.6524801254272461e-01;1.1315200328826904e+00;6.1644798517227173e-01;0.0000000000000000e+00;5.2608208109881925e-07;7.6510686815121968e-15;1.0793943645169680e-08;1.1854330109087188e-06;5.7383015111341484e-15;2.7262496183803180e-07
103000000;1.2247040271759033e+00;5.7651197910308838e-01;1.2267520427703857e+00;8.1100797653198242e-01;5.7651197910308838e-01;1.1591680049896240e+00;6.2668800354003906e-01;0.0000000000000000e+00;1.8859634990624294e-06;1.2760632352386763e-15;1.4796766490227710e-08;2.2285041154985586e-06;1.2760632352386763e-15;1.0827218433840250e-06
105000000;1.2482559680938721e+00;5.8880001306533813e-01;1.2513279914855957e+00;8.2841598987579346e-01;5.8880001306533813e-01;1.1796480417251587e+00;6.4204800128936768e-01;0.0000000000000000e+00;3.4150650673110164e-07;3.1966302951557038e-16;1.2109486072314871e-08;5.1312428891980888e-07;1.5983151475778521e-15;1.7334683983501995e-07
107000000;1.2728320360183716e+00;6.0006397962570190e-01;1.2759040594100952e+00;8.3865600824356079e-01;6.0006397962570190e-01;1.2021759748458862e+00;6.5331202745437622e-01;0.0000000000000000e+00;1.7111266990078844e-06;7.1460283539482001e-15;1.2774575372108225e-08;2.2949411189412367e-06;2.1748781946798868e-15;8.7710609910309559e-07
109000000;1.2912640571594238e+00;6.1132800579071045e-01;1.2984319925308228e+00;8.4684801101684570e-01;6.0927999019622803e-01;1.2216320037841797e+00;6.6560000181198120e-01;0.0000000000000000e+00;1.0961896789339842e-07;1.1299644850020953e-15;1.4218194336124174e-09;7.1626403148408366e-07;6.7797869100125723e-15;3.1183398909029352e-07
111000000;1.3076479434967041e+00;6.2156802415847778e-01;1.3127679824829102e+00;8.4889602661132812e-01;6.2156802415847778e-01;1.2472319602966309e+00;6.7891198396682739e-01;0.0000000000000000e+00;5.3004726673665420e-06;9.5660057950910040e-15;1.9512974369725000e-08;5.4145995619311596e-06;1.5730765085260763e-14;2.9174516629972043e-07
113000000;1.3271039724349976e+00;6.3180798292160034e-01;1.3322240114212036e+00;8.5094398260116577e-01;6.3283199071884155e-01;1.2646399736404419e+00;6.8812799453735352e-01;0.0000000000000000e+00;3.2339162357409357e-07;7.4315736269116525e-15;3.0693800437471996e-08;4.0291127880715856e-06;6.4181772232418809e-15;3.9317077396379717e-08
115000000;1.3527040481567383e+00;6.4409601688385010e-01;1.3547519445419312e+00;8.6630398035049438e-01;6.4307200908660889e-01;1.2912640571594238e+00;7.0348799228668213e-01;0.0000000000000000e+00;2.7590257260739436e-06;1.9327417476166856e-15;3.0673785095465955e-08;5.4382735890832632e-06;5.6049510680883884e-15;2.5010946556604366e-07
