Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
135000000;0.0000000000000000e+00;3.9527050050548526e-07;5.5190853946441610e-16;1.5127889064362344e-12;3.2690638258626227e-07;9.9344604435010949e-16;4.6648727646410294e-08
137000000;0.0000000000000000e+00;3.7382732568466180e-07;7.6138710220260906e-16;1.8393070478514994e-12;5.1871808876580553e-07;9.7894376439527520e-16;3.9330927110383702e-08
139000000;0.0000000000000000e+00;4.5852914155305404e-07;1.3936916275630932e-15;1.7261355280008440e-12;4.2501003431635610e-07;1.1792725096496912e-15;3.3329303061558047e-08
141000000;0.0000000000000000e+00;7.3327164669052507e-07;3.1705661891882874e-16;1.7726635157751431e-12;7.2793550363584051e-07;5.2841993064970666e-16;2.2157739955513534e-08
143000000;0.0000000000000000e+00;6.9799069988116177e-07;6.2523391097701852e-16;1.7495522208235170e-12;5.2116748955528399e-07;1.0420721811631916e-15;3.4359174745830926e-08
145000000;0.0000000000000000e+00;5.8933094368476042e-07;4.1107548759868230e-16;1.7087577437077368e-12;6.0759704606905478e-07;6.1661443212885787e-16;3.7600877658444249e-08
147000000;0.0000000000000000e+00;6.3160593540674104e-07;8.1096016724800020e-16;1.6500160479540069e-12;6.2344944011330825e-07;1.3178052030025207e-15;1.3058284589160577e-08
149000000;0.0000000000000000e+00;7.7236894187487651e-07;9.0009520391767717e-16;1.7693932051296348e-12;7.3891466595068244e-07;9.0009119429575131e-16;6.3596938775465490e-08
151000000;0.0000000000000000e+00;7.6843780489710577e-07;5.9211018435083102e-16;1.7282754031377624e-12;5.8822737622090082e-07;6.9079539318896887e-16;3.1779070558452745e-08
153000000;0.0000000000000000e+00;4.6037203447364744e-07;4.8697369227669638e-16;1.9792731243295120e-12;4.3369069471641590e-07;1.5583328304222205e-15;3.0614596604493530e-08
155000000;0.0000000000000000e+00;5.2148040830734186e-07;3.8455589232629809e-16;2.1071610839832577e-12;6.1529351059570538e-07;2.2111750793817617e-15;1.4896302117780391e-08
157000000;0.0000000000000000e+00;7.7481241169551400e-07;9.4915129750297205e-16;2.0615473657265758e-12;5.6133266916203365e-07;8.5423291184850990e-16;4.2278555305427731e-08
159000000;0.0000000000000000e+00;6.8721714156287202e-07;5.6232469968509834e-16;2.3506796108115644e-12;7.3753330895907269e-07;1.8744288670561152e-15;4.7757201366733248e-08
161000000;0.0000000000000000e+00;6.6145735382247654e-07;8.3300028579074685e-16;2.3666754204100725e-12;7.6083854474262114e-07;9.2555868828153262e-16;2.5863188073727487e-08
163000000;0.0000000000000000e+00;5.0798649981866898e-07;5.4852863302148568e-16;2.2213542374826470e-12;5.8146271668540204e-07;1.3713017878887776e-15;2.8407944153942713e-08
165000000;0.0000000000000000e+00;3.6057762702650248e-07;3.6125040124058488e-16;2.1758259093092668e-12;1.7429483555977657e-07;9.9342511774718616e-16;4.2791526674603765e-08
167000000;0.0000000000000000e+00;9.8068756678470634e-07;3.5692706784378489e-16;1.9675397583938239e-12;8.2085728086773050e-07;1.3384571751099090e-15;3.6581083525066041e-08
169000000;0.0000000000000000e+00;4.0396749199583502e-07;7.0539213137463215e-16;1.9416837087777696e-12;3.5646973152722639e-07;1.3226077752999316e-15;6.5282226778153089e-08
171000000;0.0000000000000000e+00;1.1670277869527408e-06;6.0999760844790501e-16;1.9078364817696377e-12;9.4839067543144094e-07;1.2199901367219914e-15;2.8310712716839949e-08
173000000;0.0000000000000000e+00;7.6164148497081301e-07;6.8907450331569061e-16;1.8530224571485848e-12;6.6915290148436660e-07;1.9811136708214997e-15;4.7586123309058059e-08
175000000;0.0000000000000000e+00;3.2809227259368376e-07;5.1091320132238121e-16;1.7005747620636927e-12;3.2809227259368376e-07;1.8733414028202865e-15;2.9149669227386997e-08
177000000;0.0000000000000000e+00;3.9898489588777106e-07;3.3675619603431130e-16;1.8780022270614504e-12;3.7750747640351400e-07;7.5769726179767858e-16;2.9340933913616916e-08
179000000;0.0000000000000000e+00;5.1969011136742097e-07;5.8274544632400155e-16;1.8862531626943157e-12;4.3030319683409349e-07;9.9897435105887532e-16;1.4653021774811385e-08
181000000;0.0000000000000000e+00;3.8555431471442521e-07;3.2931597423083649e-16;1.7961672607963679e-12;4.0017484954850744e-07;8.2328747800749263e-16;5.9440867154956416e-08
183000000;0.0000000000000000e+00;5.7171487353471159e-07;1.6285844557946471e-16;1.7252417924502743e-12;4.5162191975746243e-07;4.8857182494560393e-16;3.5266460756798409e-08
185000000;0.0000000000000000e+00;5.0602653487364737e-07;7.2494744793716220e-16;1.6771185798461410e-12;3.8340732929782368e-07;1.5304210249401455e-15;1.6754531771959967e-08
187000000;0.0000000000000000e+00;8.6093966140743245e-07;4.7812316004919119e-16;1.7695378982343579e-12;9.0410713579041356e-07;2.5500047095340048e-15;5.9653229806021433e-08
189000000;0.0000000000000000e+00;1.2259657205644282e-06;5.5190475324471062e-16;1.7153172535414644e-12;1.2168704310903373e-06;1.4191888503085335e-15;3.3877886709199052e-08
191000000;0.0000000000000000e+00;7.6672596097520104e-07;3.9009635724610239e-16;1.7650263463362173e-12;7.0423871650810511e-07;1.0922734327775103e-15;5.0082252950479757e-08
193000000;0.0000000000000000e+00;5.7047380190430277e-07;5.4047700146479943e-16;1.7616201030100872e-12;5.9252175917231942e-07;8.4930635158620606e-16;2.3653317532120535e-08
195000000;0.0000000000000000e+00;4.9769277246459890e-07;5.3493165662141198e-16;1.8374189246094450e-12;4.6856678515080178e-07;8.4060253242341800e-16;2.7146538801718931e-08
197000000;0.0000000000000000e+00;2.9781084076484986e-07;3.0257631369698465e-16;2.0313575895753519e-12;3.1661705503201742e-07;1.1346518393872827e-15;3.5320919514100175e-08
199000000;0.0000000000000000e+00;5.1624790880653997e-07;6.7396858301846014e-16;1.9140806135160777e-12;5.5492912258154863e-07;1.4977082663186792e-15;1.9599086252786776e-08
201000000;0.0000000000000000e+00;5.9716584640167082e-07;2.2241721739465446e-16;2.1256143002394534e-12;5.6088241757672976e-07;1.1862522731651583e-15;4.5798554926297598e-08
203000000;0.0000000000000000e+00;3.2596420194989142e-07;5.1384571294868046e-16;2.0554480090565935e-12;4.1526018544264191e-07;1.1011600599543121e-15;2.6461098396161001e-08
205000000;0.0000000000000000e+00;6.6306129069768074e-07;3.6346677628985824e-16;2.3159899933700445e-12;5.5301160969061509e-07;1.8173442617854653e-15;2.0731559826810802e-08
207000000;0.0000000000000000e+00;7.6976484514999702e-07;2.8796577036292758e-16;2.3686540880309336e-12;7.7952229340243106e-07;9.3585877127174536e-16;5.2440189543054398e-08
209000000;0.0000000000000000e+00;1.0677951424585647e-06;4.9909905926146510e-16;2.3052900242060041e-12;9.5810730724706714e-07;9.2690961291691593e-16;3.7157318097282590e-08
211000000;0.0000000000000000e+00;9.1902766225195766e-07;6.3562809614431146e-16;2.4079218918628551e-12;8.8525642087185134e-07;1.3418520889549533e-15;2.6037294932391208e-08
213000000;0.0000000000000000e+00;5.0094460526918661e-07;3.4980698646230871e-16;2.3930677823996657e-12;6.1362785096839980e-07;2.2387673327751061e-15;1.9715199596592498e-08
215000000;0.0000000000000000e+00;6.6968259928096041e-07;5.5450145512752072e-16;2.6757526160881302e-12;4.4641230527954801e-07;7.6242921203480714e-16;2.5008081232750867e-08
217000000;0.0000000000000000e+00;6.3168699473938317e-07;3.4336112397701131e-16;2.7003886453449837e-12;6.3168752193417206e-07;1.5794591863866455e-15;1.8454760835975301e-08
219000000;0.0000000000000000e+00;5.3189097631089913e-07;2.7218603978645985e-16;2.7431458827935811e-12;5.0283651764028056e-07;9.5262606520419406e-16;3.2228456380728104e-08
221000000;0.0000000000000000e+00;2.6861178926787729e-07;5.3943807470933660e-16;2.7768782643372121e-12;2.6861132283022432e-07;1.2137116178836127e-15;2.3756196275512068e-08
223000000;0.0000000000000000e+00;5.7312807777668301e-07;3.3412117149888796e-16;2.8038940285514765e-12;6.0900482670182624e-07;1.6038122305956798e-15;3.1889164247093289e-08
225000000;0.0000000000000000e+00;4.5000848455340294e-07;2.6492255034000004e-16;3.0026164663364123e-12;4.5000848455340294e-07;1.0596838799506386e-15;4.4187579987055970e-08
227000000;0.0000000000000000e+00;4.3875876952725374e-07;2.6258564177944468e-16;2.9424878324273725e-12;4.7400213623797873e-07;1.6411657312587165e-15;3.8872953264733254e-08
229000000;0.0000000000000000e+00;2.6591428285654502e-07;3.9043732482827916e-16;2.9948132187961903e-12;3.5920706633136310e-07;8.4597048557465404e-16;3.6441865751655829e-08
231000000;0.0000000000000000e+00;4.9163908944386189e-07;5.8058758403959348e-16;2.9620590528377552e-12;4.5700416166446927e-07;7.0962496374824299e-16;3.5894556718410116e-08
233000000;0.0000000000000000e+00;4.6704520512744348e-07;3.1978355220051349e-16;3.0008948785879659e-12;4.9731917544841192e-07;8.9539311232267745e-16;2.0238787883721215e-08
235000000;0.0000000000000000e+00;7.1067572909128133e-07;3.1706042601707944e-16;3.0189076980250667e-12;7.4475971964794478e-07;1.1414087504506192e-15;2.3132464839789618e-08
237000000;0.0000000000000000e+00;5.6262355583416686e-07;2.5150952725005692e-16;3.0281466904041228e-12;4.9511052815982315e-07;1.1946561560127529e-15;4.3629192455389597e-08
239000000;0.0000000000000000e+00;4.0967030088368577e-07;4.9880640126708157e-16;3.0814882996855840e-12;4.9449745979384508e-07;9.9761657766071863e-16;2.2136750117114509e-08
241000000;0.0000000000000000e+00;8.1891117973301766e-07;4.9466489998834334e-16;3.0395737217089725e-12;7.8571434200127932e-07;1.0511565559369841e-15;3.7533287634320572e-08
243000000;0.0000000000000000e+00;7.2413145263888999e-07;2.4529572332941106e-16;2.9462649459790072e-12;7.3699198469527115e-07;5.5191891081274032e-16;2.2556991358732841e-08
245000000;0.0000000000000000e+00;1.8729893162304144e-07;2.4329232843513424e-16;2.9931972344065180e-12;1.8341788135398854e-07;1.7030637845980856e-15;2.1827091174394002e-08
247000000;0.0000000000000000e+00;6.0861897812941309e-07;3.0165423159345476e-16;2.9915652349986499e-12;5.4076146003461351e-07;1.0859467960440330e-15;2.1516153019766177e-08
249000000;0.0000000000000000e+00;8.8170726879112609e-07;3.5907741666859867e-16;3.0787597745517864e-12;9.0158439034840212e-07;1.1370802062888976e-15;2.6500687100924151e-08
251000000;0.0000000000000000e+00;4.2163452100245141e-07;4.7495057065586670e-16;3.1273908742547621e-12;3.2913711625530612e-07;8.9054034127793219e-16;2.0544388231868165e-08
253000000;0.0000000000000000e+00;4.6241998665839213e-07;2.3559694846369918e-16;3.2200314960028371e-12;4.2496210095449825e-07;1.2368861076220344e-15;2.8296620218544582e-08
255000000;0.0000000000000000e+00;6.3479425612133066e-07;2.3375259851902501e-16;3.2226866308979007e-12;6.3479474833580139e-07;8.1813752808281830e-16;2.7312116293034050e-08
257000000;0.0000000000000000e+00;5.7325560590521647e-07;4.0588561041030354e-16;3.1577499706101504e-12;6.2038725739951247e-07;9.2773778695607998e-16;2.3203213929080613e-08
259000000;0.0000000000000000e+00;5.4757021212775819e-07;2.8767532566224373e-16;3.2397542150736790e-12;4.8579189497773182e-07;1.2657706450301754e-15;2.3878574734216253e-08
261000000;0.0000000000000000e+00;6.3996670133488954e-07;3.4256419725232038e-16;3.2060869860370810e-12;5.4518988580894646e-07;6.8513336651587584e-16;1.6438430020236540e-08
263000000;0.0000000000000000e+00;3.4087760971893486e-07;2.8330404273642048e-16;3.3409832640704170e-12;4.0171642292041651e-07;1.1331926775256087e-15;1.9202139738356076e-08
265000000;0.0000000000000000e+00;7.2531133995637052e-07;4.4986248461124464e-16;3.3494597638225750e-12;6.4856327202183195e-07;1.2933693446153148e-15;1.9524239782566931e-08
267000000;0.0000000000000000e+00;5.4126030161672246e-07;2.7905767792472790e-16;3.4689414413903835e-12;6.0118699473368226e-07;8.3717516745539604e-16;3.8395104353708148e-08
269000000;0.0000000000000000e+00;4.9779570284108476e-07;3.3238096903693338e-16;3.5625989702648470e-12;4.0810858054586610e-07;6.6476531811652330e-16;2.2080448469615842e-08
271000000;0.0000000000000000e+00;4.6618975552604344e-07;5.4988793546857216e-16;3.6903884563773649e-12;6.2288296849075665e-07;8.7981457822457816e-16;5.3129220298021915e-08
273000000;0.0000000000000000e+00;5.3838598194526206e-07;5.4586078307812975e-16;3.7662988122692125e-12;4.9261969594902549e-07;9.8254287153247281e-16;2.3234608143974508e-08
275000000;0.0000000000000000e+00;6.8977763739344302e-07;5.4188471469276568e-16;3.7219901003250671e-12;6.4821555928335179e-07;8.6702937213890851e-16;4.1068377579095169e-08
277000000;0.0000000000000000e+00;4.8768385565833104e-07;3.2278775226047508e-16;3.8159930501644029e-12;6.3923346407286549e-07;6.4557234070857955e-16;1.6454548755299546e-08
279000000;0.0000000000000000e+00;5.3817599777526221e-07;1.0682337024828116e-15;3.8059931557333349e-12;6.7229003723714325e-07;6.4093920350865132e-16;1.9102304420668804e-08
281000000;0.0000000000000000e+00;6.1045809623275444e-07;6.3637157928421516e-16;3.7878517125701456e-12;5.4474346174648267e-07;1.0606343158155418e-15;1.7133157376054427e-08
283000000;0.0000000000000000e+00;7.0104841520292423e-07;6.3188462376658263e-16;3.7096665858415388e-12;7.9204748229918440e-07;2.3169172633147410e-15;4.1839541836452327e-08
285000000;0.0000000000000000e+00;1.1213328539735395e-06;4.1830193247408765e-16;3.8218023530684025e-12;1.3531753065608121e-06;2.0914787861953846e-15;4.4206387605391044e-08
287000000;0.0000000000000000e+00;4.7978284998019265e-07;3.1153871669583338e-16;3.9175817669502420e-12;5.3553450964211146e-07;1.0384648895045102e-15;4.8082568013779706e-08
289000000;0.0000000000000000e+00;8.6410802414866826e-07;6.1876675727438735e-16;3.8888428825655206e-12;8.0874107180059817e-07;1.0312821500199957e-15;4.1203964422046333e-08
291000000;0.0000000000000000e+00;5.5046124995852207e-07;2.0483867810128480e-16;3.8485949095108652e-12;6.9073761275547702e-07;1.2290197945350365e-15;3.7449831995346885e-08
293000000;0.0000000000000000e+00;4.8085007131555023e-07;4.0688024535143208e-16;3.8664749659001847e-12;4.7252507399245869e-07;1.6275345943892398e-15;3.9120413522951800e-08
295000000;0.0000000000000000e+00;4.1412228015568023e-07;3.0309166514286765e-16;3.7331449577461636e-12;4.6343151991683976e-07;6.0617818820622649e-16;2.7483994387564883e-08
297000000;0.0000000000000000e+00;6.4490653041060942e-07;3.0104964376500329e-16;3.7344088868371826e-12;5.8666678928162929e-07;1.4048968971408074e-15;1.6645021985347781e-08
299000000;0.0000000000000000e+00;1.1824628602039635e-06;3.9871204795784920e-16;3.5743535803413985e-12;1.1824629112006591e-06;9.9679107136464493e-16;2.1110740308453933e-08
301000000;0.0000000000000000e+00;6.9803696568502040e-07;3.9606662331098496e-16;3.6589596456798237e-12;6.9161694604519147e-07;1.4852424835377300e-15;5.5567290299837213e-08
303000000;0.0000000000000000e+00;7.8218629214147752e-07;2.9508744039930147e-16;3.3619642455308990e-12;8.8780245366020945e-07;4.9181502150807326e-16;1.5830579785278938e-08
305000000;0.0000000000000000e+00;4.8414768655359207e-07;3.9086849031779267e-16;3.1159447994079686e-12;5.3660962725750327e-07;1.4657775187551753e-15;3.7971674535342458e-08
307000000;0.0000000000000000e+00;6.6585362449123534e-07;5.8248397859076273e-16;2.9913860097607675e-12;8.2221409724928004e-07;2.0387060227629335e-15;3.7820384604024946e-08
